sample_id,timestamp,front_shock [mm],front_shock_raw [counts],rear_shock [mm],rear_shock_raw [counts],mark
127,01:13:58.676,10.328967,3231.000000,7.773054,3453.000000,0
128,01:13:58.678,10.431234,3229.000000,7.913109,3451.000000,0
129,01:13:58.680,10.431234,3229.000000,7.913109,3451.000000,0
130,01:13:58.682,10.431234,3229.000000,7.913109,3451.000000,0
131,01:13:58.684,10.431234,3229.000000,7.913109,3451.000000,0
132,01:13:58.686,10.482368,3228.000000,8.053164,3449.000000,0
133,01:13:58.688,10.328967,3231.000000,7.913109,3451.000000,0
134,01:13:58.690,10.431234,3229.000000,8.053164,3449.000000,0
135,01:13:58.692,10.328967,3231.000000,7.913109,3451.000000,0
136,01:13:58.694,10.380101,3230.000000,8.053164,3449.000000,0
137,01:13:58.696,10.328967,3231.000000,8.123192,3448.000000,0
138,01:13:58.698,10.380101,3230.000000,8.193219,3447.000000,0
139,01:13:58.700,10.380101,3230.000000,8.193219,3447.000000,0
140,01:13:58.702,10.431234,3229.000000,8.193219,3447.000000,0
141,01:13:58.704,10.431234,3229.000000,8.123192,3448.000000,0
142,01:13:58.706,10.431234,3229.000000,8.123192,3448.000000,0
143,01:13:58.708,10.482368,3228.000000,8.263247,3446.000000,0
144,01:13:58.710,10.431234,3229.000000,8.123192,3448.000000,0
145,01:13:58.712,10.431234,3229.000000,8.193219,3447.000000,0
146,01:13:58.714,10.328967,3231.000000,8.193219,3447.000000,0
147,01:13:58.716,10.431234,3229.000000,8.333274,3445.000000,0
148,01:13:58.718,10.380101,3230.000000,8.193219,3447.000000,0
149,01:13:58.720,10.431234,3229.000000,8.333274,3445.000000,0
150,01:13:58.722,10.431234,3229.000000,8.333274,3445.000000,0
151,01:13:58.724,10.431234,3229.000000,8.333274,3445.000000,0
152,01:13:58.726,10.431234,3229.000000,8.333274,3445.000000,0
153,01:13:58.728,10.431234,3229.000000,8.333274,3445.000000,0
154,01:13:58.730,10.380101,3230.000000,8.473329,3443.000000,0
155,01:13:58.732,10.328967,3231.000000,8.473329,3443.000000,0
156,01:13:58.734,10.380101,3230.000000,8.333274,3445.000000,0
157,01:13:58.736,10.431234,3229.000000,8.473329,3443.000000,0
158,01:13:58.738,10.328967,3231.000000,8.403302,3444.000000,0
159,01:13:58.740,10.431234,3229.000000,8.403302,3444.000000,0
160,01:13:58.742,10.431234,3229.000000,8.333274,3445.000000,0
161,01:13:58.744,10.482368,3228.000000,8.333274,3445.000000,0
162,01:13:58.746,10.431234,3229.000000,8.473329,3443.000000,0
163,01:13:58.748,10.482368,3228.000000,8.473329,3443.000000,0
164,01:13:58.750,10.380101,3230.000000,8.193219,3447.000000,0
165,01:13:58.752,10.431234,3229.000000,8.403302,3444.000000,0
166,01:13:58.754,10.380101,3230.000000,8.403302,3444.000000,0
167,01:13:58.756,10.431234,3229.000000,8.473329,3443.000000,0
168,01:13:58.758,10.380101,3230.000000,8.473329,3443.000000,0
169,01:13:58.760,10.533502,3227.000000,8.333274,3445.000000,0
170,01:13:58.762,10.328967,3231.000000,8.473329,3443.000000,0
171,01:13:58.764,10.431234,3229.000000,8.473329,3443.000000,0
172,01:13:58.766,10.482368,3228.000000,8.473329,3443.000000,0
173,01:13:58.768,10.482368,3228.000000,8.473329,3443.000000,0
174,01:13:58.770,10.533502,3227.000000,8.403302,3444.000000,0
175,01:13:58.772,10.482368,3228.000000,8.403302,3444.000000,0
176,01:13:58.774,10.431234,3229.000000,8.473329,3443.000000,0
177,01:13:58.776,10.431234,3229.000000,8.473329,3443.000000,0
178,01:13:58.778,10.482368,3228.000000,8.403302,3444.000000,0
179,01:13:58.780,10.380101,3230.000000,8.473329,3443.000000,0
180,01:13:58.782,10.533502,3227.000000,8.333274,3445.000000,0
181,01:13:58.784,10.380101,3230.000000,8.473329,3443.000000,0
182,01:13:58.786,10.431234,3229.000000,8.333274,3445.000000,0
183,01:13:58.788,10.431234,3229.000000,8.333274,3445.000000,0
184,01:13:58.790,10.431234,3229.000000,8.543357,3442.000000,0
185,01:13:58.792,10.482368,3228.000000,8.403302,3444.000000,0
186,01:13:58.794,10.482368,3228.000000,8.473329,3443.000000,0
187,01:13:58.796,10.431234,3229.000000,8.473329,3443.000000,0
188,01:13:58.798,10.328967,3231.000000,8.403302,3444.000000,0
189,01:13:58.800,10.431234,3229.000000,8.473329,3443.000000,0
190,01:13:58.802,10.482368,3228.000000,8.473329,3443.000000,0
191,01:13:58.804,10.533502,3227.000000,8.683412,3440.000000,0
192,01:13:58.806,10.482368,3228.000000,8.473329,3443.000000,0
193,01:13:58.808,10.380101,3230.000000,8.403302,3444.000000,0
194,01:13:58.810,10.431234,3229.000000,8.333274,3445.000000,0
195,01:13:58.812,10.533502,3227.000000,8.473329,3443.000000,0
196,01:13:58.814,10.482368,3228.000000,8.333274,3445.000000,0
197,01:13:58.816,10.328967,3231.000000,8.263247,3446.000000,0
198,01:13:58.818,10.482368,3228.000000,8.263247,3446.000000,0
199,01:13:58.820,10.482368,3228.000000,8.333274,3445.000000,0
200,01:13:58.822,10.380101,3230.000000,8.473329,3443.000000,0
201,01:13:58.824,10.328967,3231.000000,8.333274,3445.000000,0
202,01:13:58.826,10.431234,3229.000000,8.263247,3446.000000,0
203,01:13:58.828,10.431234,3229.000000,8.333274,3445.000000,0
204,01:13:58.830,10.431234,3229.000000,8.403302,3444.000000,0
205,01:13:58.832,10.431234,3229.000000,8.333274,3445.000000,0
206,01:13:58.834,10.431234,3229.000000,8.403302,3444.000000,0
207,01:13:58.836,10.328967,3231.000000,8.263247,3446.000000,0
208,01:13:58.838,10.482368,3228.000000,8.403302,3444.000000,0
209,01:13:58.840,10.380101,3230.000000,8.193219,3447.000000,0
210,01:13:58.842,10.482368,3228.000000,8.333274,3445.000000,0
211,01:13:58.844,10.431234,3229.000000,8.333274,3445.000000,0
212,01:13:58.846,10.431234,3229.000000,8.263247,3446.000000,0
213,01:13:58.848,10.380101,3230.000000,8.333274,3445.000000,0
214,01:13:58.850,10.482368,3228.000000,8.263247,3446.000000,0
215,01:13:58.852,10.431234,3229.000000,8.193219,3447.000000,0
216,01:13:58.854,10.431234,3229.000000,8.333274,3445.000000,0
217,01:13:58.856,10.328967,3231.000000,8.193219,3447.000000,0
218,01:13:58.858,10.431234,3229.000000,8.053164,3449.000000,0
219,01:13:58.860,10.431234,3229.000000,8.053164,3449.000000,0
220,01:13:58.862,10.380101,3230.000000,8.053164,3449.000000,0
221,01:13:58.864,10.328967,3231.000000,8.053164,3449.000000,0
222,01:13:58.866,10.431234,3229.000000,8.053164,3449.000000,0
223,01:13:58.868,10.328967,3231.000000,7.913109,3451.000000,0
224,01:13:58.870,10.431234,3229.000000,8.053164,3449.000000,0
225,01:13:58.872,10.328967,3231.000000,7.983137,3450.000000,0
226,01:13:58.874,10.482368,3228.000000,7.913109,3451.000000,0
227,01:13:58.876,10.380101,3230.000000,7.913109,3451.000000,0
228,01:13:58.878,10.533502,3227.000000,7.913109,3451.000000,0
229,01:13:58.880,10.482368,3228.000000,7.773054,3453.000000,0
230,01:13:58.882,10.482368,3228.000000,7.632999,3455.000000,0
231,01:13:58.884,10.328967,3231.000000,7.212834,3461.000000,0
232,01:13:58.886,10.431234,3229.000000,7.632999,3455.000000,0
233,01:13:58.888,10.431234,3229.000000,7.773054,3453.000000,0
234,01:13:58.890,10.482368,3228.000000,7.632999,3455.000000,0
235,01:13:58.892,10.431234,3229.000000,7.142806,3462.000000,0
236,01:13:58.894,10.380101,3230.000000,7.632999,3455.000000,0
237,01:13:58.896,10.431234,3229.000000,7.072779,3463.000000,0
238,01:13:58.898,10.431234,3229.000000,7.212834,3461.000000,0
239,01:13:58.900,10.328967,3231.000000,7.142806,3462.000000,0
240,01:13:58.902,10.482368,3228.000000,6.932724,3465.000000,0
241,01:13:58.904,10.431234,3229.000000,7.072779,3463.000000,0
242,01:13:58.906,10.380101,3230.000000,7.072779,3463.000000,0
243,01:13:58.908,10.380101,3230.000000,6.862696,3466.000000,0
244,01:13:58.910,10.431234,3229.000000,6.862696,3466.000000,0
245,01:13:58.912,10.431234,3229.000000,6.932724,3465.000000,0
246,01:13:58.914,10.380101,3230.000000,6.792669,3467.000000,0
247,01:13:58.916,10.431234,3229.000000,6.932724,3465.000000,0
248,01:13:58.918,10.380101,3230.000000,6.792669,3467.000000,0
249,01:13:58.920,10.431234,3229.000000,6.792669,3467.000000,0
250,01:13:58.922,10.431234,3229.000000,6.792669,3467.000000,0
251,01:13:58.924,10.380101,3230.000000,6.722641,3468.000000,0
252,01:13:58.926,10.380101,3230.000000,6.792669,3467.000000,0
253,01:13:58.928,10.482368,3228.000000,6.722641,3468.000000,0
254,01:13:58.930,10.431234,3229.000000,6.582586,3470.000000,0
255,01:13:58.932,10.431234,3229.000000,6.582586,3470.000000,0
256,01:13:58.934,10.431234,3229.000000,6.582586,3470.000000,0
